"Priority","Area","FilePath","ItemKey","FieldName","CurrentValue","RequiredState","Reason"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-269","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-269","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-270","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-270","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-270","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-271","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-271","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-272","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-272","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-273","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-273","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-274","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-274","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-275","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-275","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-276","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-276","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-277","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-277","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-278","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-278","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-279","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-279","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-280","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-280","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-281","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-281","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-282","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-282","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-283","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-283","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-284","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-284","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-285","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-285","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-286","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-286","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-287","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-287","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-288","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-288","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-289","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-289","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-290","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-290","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-291","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-291","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-292","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-292","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-293","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-293","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-294","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-294","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-295","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-295","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-296","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-296","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-297","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-297","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-298","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-298","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-299","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-299","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-300","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-300","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-301","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-301","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-302","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-302","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-303","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-303","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-304","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-304","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-305","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-305","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-306","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-306","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-307","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-307","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-308","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-308","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-309","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-309","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-310","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-310","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-311","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-311","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-312","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-312","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-313","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-313","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-314","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-314","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-315","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-315","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-316","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-316","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-317","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-317","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-318","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-318","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-319","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-319","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-320","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-320","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-321","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-321","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-322","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-322","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-323","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-323","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-324","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-324","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-325","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-325","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-326","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-326","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-327","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-327","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-328","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-328","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-329","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-329","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-330","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-330","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-331","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-331","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-332","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-332","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-333","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-333","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-334","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-334","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-335","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-335","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-336","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
