"FilePath","LineNumber","Keyword","Snippet","RecommendedAction"
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","538","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle19=mountMindLabKidsPuzzle19;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","539","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle19=mountMindLabKidsPuzzle19;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","540","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_19_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","542","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_20_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","543","KIDS_REFERENCE","function mountMindLabKidsPuzzle20(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","546","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","547","KIDS_REFERENCE","renderKidsPuzzle20(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","550","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle20=mountMindLabKidsPuzzle20;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","551","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle20=mountMindLabKidsPuzzle20;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","552","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_20_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","554","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_21_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","555","KIDS_REFERENCE","function mountMindLabKidsPuzzle21(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","558","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","559","KIDS_REFERENCE","renderKidsPuzzle21(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","562","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle21=mountMindLabKidsPuzzle21;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","563","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle21=mountMindLabKidsPuzzle21;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","564","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_21_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","566","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_22_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","567","KIDS_REFERENCE","function mountMindLabKidsPuzzle22(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","570","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","571","KIDS_REFERENCE","renderKidsPuzzle22(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","574","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle22=mountMindLabKidsPuzzle22;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","575","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle22=mountMindLabKidsPuzzle22;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","576","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_22_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","578","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_23_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","579","KIDS_REFERENCE","function mountMindLabKidsPuzzle23(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","582","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","583","KIDS_REFERENCE","renderKidsPuzzle23(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","586","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle23=mountMindLabKidsPuzzle23;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","587","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle23=mountMindLabKidsPuzzle23;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","588","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_23_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","590","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_24_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","591","KIDS_REFERENCE","function mountMindLabKidsPuzzle24(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","594","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","595","KIDS_REFERENCE","renderKidsPuzzle24(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","598","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle24=mountMindLabKidsPuzzle24;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","599","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle24=mountMindLabKidsPuzzle24;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","600","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_24_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","602","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_25_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","603","KIDS_REFERENCE","function mountMindLabKidsPuzzle25(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","606","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","607","KIDS_REFERENCE","renderKidsPuzzle25(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","610","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle25=mountMindLabKidsPuzzle25;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","611","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle25=mountMindLabKidsPuzzle25;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","612","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_25_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","614","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_26_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","615","KIDS_REFERENCE","function mountMindLabKidsPuzzle26(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","618","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","619","KIDS_REFERENCE","renderKidsPuzzle26(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","622","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle26=mountMindLabKidsPuzzle26;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","623","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle26=mountMindLabKidsPuzzle26;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","624","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_26_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","626","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_27_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","627","KIDS_REFERENCE","function mountMindLabKidsPuzzle27(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","630","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","631","KIDS_REFERENCE","renderKidsPuzzle27(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","634","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle27=mountMindLabKidsPuzzle27;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","635","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle27=mountMindLabKidsPuzzle27;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","636","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_27_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","638","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_28_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","639","KIDS_REFERENCE","function mountMindLabKidsPuzzle28(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","642","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","643","KIDS_REFERENCE","renderKidsPuzzle28(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","646","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle28=mountMindLabKidsPuzzle28;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","647","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle28=mountMindLabKidsPuzzle28;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","648","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_28_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","650","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_29_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","651","KIDS_REFERENCE","function mountMindLabKidsPuzzle29(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","654","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","655","KIDS_REFERENCE","renderKidsPuzzle29(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","658","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle29=mountMindLabKidsPuzzle29;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","659","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle29=mountMindLabKidsPuzzle29;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","660","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_29_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","662","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_30_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","663","KIDS_REFERENCE","function mountMindLabKidsPuzzle30(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","666","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","667","KIDS_REFERENCE","renderKidsPuzzle30(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","670","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle30=mountMindLabKidsPuzzle30;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","671","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle30=mountMindLabKidsPuzzle30;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","672","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_30_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","674","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_31_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","675","KIDS_REFERENCE","function mountMindLabKidsPuzzle31(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","678","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","679","KIDS_REFERENCE","renderKidsPuzzle31(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","682","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle31=mountMindLabKidsPuzzle31;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","683","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle31=mountMindLabKidsPuzzle31;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","684","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_31_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","686","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_32_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","687","KIDS_REFERENCE","function mountMindLabKidsPuzzle32(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","690","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","691","KIDS_REFERENCE","renderKidsPuzzle32(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","694","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle32=mountMindLabKidsPuzzle32;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","695","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle32=mountMindLabKidsPuzzle32;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","696","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_32_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","698","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_33_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","699","KIDS_REFERENCE","function mountMindLabKidsPuzzle33(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","702","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","703","KIDS_REFERENCE","renderKidsPuzzle33(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","706","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle33=mountMindLabKidsPuzzle33;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","707","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle33=mountMindLabKidsPuzzle33;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","708","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_33_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","710","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_34_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","711","KIDS_REFERENCE","function mountMindLabKidsPuzzle34(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","714","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","715","KIDS_REFERENCE","renderKidsPuzzle34(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","718","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle34=mountMindLabKidsPuzzle34;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","719","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle34=mountMindLabKidsPuzzle34;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","720","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_34_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","722","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_35_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","723","KIDS_REFERENCE","function mountMindLabKidsPuzzle35(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","726","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","727","KIDS_REFERENCE","renderKidsPuzzle35(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","730","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle35=mountMindLabKidsPuzzle35;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","731","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle35=mountMindLabKidsPuzzle35;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","732","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_35_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","734","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_36_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","735","KIDS_REFERENCE","function mountMindLabKidsPuzzle36(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","738","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","739","KIDS_REFERENCE","renderKidsPuzzle36(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","742","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle36=mountMindLabKidsPuzzle36;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","743","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle36=mountMindLabKidsPuzzle36;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","744","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_36_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","750","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_38_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","751","KIDS_REFERENCE","function mountMindLabKidsPuzzle38(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","754","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","755","KIDS_REFERENCE","renderKidsPuzzle38(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","758","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle38=mountMindLabKidsPuzzle38;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","759","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle38=mountMindLabKidsPuzzle38;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","760","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_38_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","762","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_39_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","763","KIDS_REFERENCE","function mountMindLabKidsPuzzle39(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","766","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","767","KIDS_REFERENCE","renderKidsPuzzle39(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","770","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle39=mountMindLabKidsPuzzle39;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","771","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle39=mountMindLabKidsPuzzle39;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","772","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_39_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","774","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_40_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","775","KIDS_REFERENCE","function mountMindLabKidsPuzzle40(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","778","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","779","KIDS_REFERENCE","renderKidsPuzzle40(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","782","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle40=mountMindLabKidsPuzzle40;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","783","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle40=mountMindLabKidsPuzzle40;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","784","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_40_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","786","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_41_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","787","KIDS_REFERENCE","function mountMindLabKidsPuzzle41(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","790","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","791","KIDS_REFERENCE","renderKidsPuzzle41(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","794","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle41=mountMindLabKidsPuzzle41;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","795","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle41=mountMindLabKidsPuzzle41;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","796","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_41_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","798","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_42_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","799","KIDS_REFERENCE","function mountMindLabKidsPuzzle42(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","802","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","803","KIDS_REFERENCE","renderKidsPuzzle42(""mindlab-kids-puzzle-host"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","806","KIDS_REFERENCE","if(typeof window!==""undefined""){window.mountMindLabKidsPuzzle42=mountMindLabKidsPuzzle42;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","807","KIDS_REFERENCE","if(typeof module!==""undefined""){module.exports.mountMindLabKidsPuzzle42=mountMindLabKidsPuzzle42;}","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","808","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_42_END","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","810","KIDS_REFERENCE","// MINDLAB_KIDS_PUZZLE_43_START","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","811","KIDS_REFERENCE","function mountMindLabKidsPuzzle43(rootContainerId){","Review before Adults route placement design."
"frontend/src/ui/mindlab_v2_ux_flow_controller.js","814","KIDS_REFERENCE","renderKidsModeShell(rootContainerId);","Review before Adults route placement design."
